DEN,"SEA,SNA,ECP,ANC,GEG,HOB,DDC,LWS,ORD,TUL,HOU,BTV,SHR,RKS,PHX,SUN,RNO,DSM,PUB,LIT,CNY,MTJ,GJT,XWA,SAF,PDX,PRC,MLI,FOD,WYS,CVG,PIR,DCA,PNS,PIT,ORF,SHV,PSP,CID,VEL,BIS,JMS,PSC,ATW,MSP,IDA,AVL,ATY,STL,JLN,IAH,JAX,JAC,BTM,HDN,RIW,TPA,LAS,DRO,VPS,GRB,SUX,ICT,SBA,SDF,CLT,MKE,AUS,RDM,EAR,CYS,RIC,HYS,EUG,MDW,RDU,SGU,MCO,LIH,TYS,LBB,TVC,GUC,OMA,EGE,GCC,MIA,FAT,DFW,RSW,COD,BDL,ONT,RAP,BKG,BUR,OGG,PWM,LNK,IND,DTW,DIK,ELP,GTF,LAX,BFF,ATL,OKC,MCI,BIH,SLC,ABQ,FSD,BHM,MEM,OAK,SYR,LGB,ACV,FLG,SFO,ALS,SJC,LBL,PVD,DVL,LAR,HSV,JFK,BOI,SAN,KOA,MSO,SRQ,BIL,MSY,CMH,BMI,ASE,MAF,SMF,MOT,SBP,GRR,FLL,MFR,BFL,MRY,AMA,BUF,ALB,SLN,BNA,MDT,HLN,XNA,SAV,CHS,COS,HRL,BOS,PHL,IAD,CLE,SGF,MSN,BZN,LGA,DAL,FCA,CPR,TUS,LBF,OTH,MYR,FAR,SAT,GSP,BWI,ROC,PIA,EWR,HNL"
DFW,"ECP,SEA,SNA,SJU,ANC,GEG,ROW,JAN,BTR,ORD,TUL,HOU,BTV,TRI,PHX,RNO,DSM,LIT,MTJ,PBI,GJT,LCH,SAF,PDX,MLI,CVG,DCA,PNS,GRI,GGG,CSG,PIT,ORF,SHV,PSP,CID,MFE,TLH,BRO,BIS,MSP,IDA,AVL,STL,IAH,JAX,JAC,HDN,CRP,FAY,DEN,STT,TPA,LAS,CMI,DRO,VPS,GCK,LAW,ICT,BPT,SBA,CAE,SDF,ACT,DAB,MHK,CLT,MKE,AUS,ABI,SPS,RIC,EUG,RDU,MDW,SGU,MCO,TYS,LBB,TVC,DRT,GUC,OMA,MLU,EGE,GNV,MIA,FAT,RSW,BDL,ONT,TYR,LEX,RAP,GSO,OGG,BUR,FSM,PWM,IND,DTW,SWO,ELP,LAX,OKC,ATL,MCI,EYW,EVV,HHH,DAY,SLC,MLB,ABQ,FSD,BHM,MGM,MEM,GRK,SYR,LGB,MOB,FLG,SFO,AGS,SJC,HSV,JFK,BOI,CHA,YUM,SAN,KOA,MSO,SRQ,BIL,MSY,ASE,CMH,BMI,MAF,STS,SMF,SBP,GRR,FLL,GPT,COU,BFL,MRY,AMA,BUF,ILM,FWA,MDT,BNA,TXK,AEX,XNA,LFT,LRD,SAV,CHS,COS,HRL,PHL,SBN,IAD,BOS,CLE,SGF,MSN,BZN,LGA,FCA,SJT,TUS,MYR,SAT,GSP,FAR,CLL,SPI,BWI,PIA,EWR,HNL"
DHN,ATL
DIK,DEN
DLG,ANC
DLH,"ORD,MSP"
DRO,"DFW,DEN,LAS,PHX"
DRT,DFW
DSM,"SNA,SRQ,MIA,DFW,AZA,ORD,MSP,DTW,STL,FLL,IAH,HOU,DEN,LAX,LAS,ATL,VPS,BNA,PHX,SLC,PGD,CLT,AUS,LGA,PDX,MCO,PIE,SFB,DCA,SAN,EWR,PSP"
DTW,"SEA,MIA,DFW,RSW,BDL,HPN,LEX,GSO,ORD,PWM,IND,MQT,LAN,HOU,BTV,AZO,LAX,ATL,MCI,PHX,DAY,SLC,DSM,BHM,PBI,MEM,OAK,SYR,PDX,SFO,PLN,LSE,PVD,CVG,JFK,DCA,HSV,SAN,PIT,CHA,ORF,CID,SRQ,MSY,CMH,BMI,ATW,IMT,MSP,GRR,MBS,FLL,STL,IAH,JAX,CIU,DEN,BUF,TPA,LAS,CWA,ALB,ITH,ABE,BNA,MDT,APN,FWA,GRB,SAV,CHS,SCE,SDF,BOS,PHL,IAD,SBN,CLE,CLT,MKE,MSN,AUS,BZN,LGA,DAB,RIC,BGM,RDU,MDW,MCO,ELM,ESC,TYS,TVC,MYR,SAT,GSP,BWI,ROC,OMA,EWR"
DVL,"JMS,DEN"
EAR,"DEN,ORD"
EAT,SEA
EAU,ORD
ECP,"DFW,CLT,ORD,AUS,DAL,IND,STL,IAH,HOU,MDW,DEN,ATL,DCA,MCI,BNA,BWI"
EGE,"MIA,IAH,DFW,SFO,DEN,LAX,PHL,JFK,ATL,ORD,PHX,LGA,EWR"
EKO,SLC
ELM,"DTW,PIE,SFB,PGD"
ELP,"SEA,DFW,ORD,AUS,DAL,IAH,HOU,MCO,DEN,LAX,ATL,LAS,SAT,SAN,PHX"
ERI,"IAD,CLT,ORD"
ESC,"DTW,MSP"
EUG,"SLC,SNA,SEA,DFW,AZA,OAK,ORD,SFO,DEN,SJC,LAX,LAS,SAN,PHX,PSP"
EVV,"DFW,SFB,ATL,CLT,ORD,VPS"
EWN,"DCA,CLT"
EWR,"SEA,SNA,ANC,MIA,DFW,RSW,BGR,RAP,GSO,ORD,PWM,OGG,IND,DTW,BTV,LAX,ATL,MCI,EYW,HHH,PHX,ACK,SLC,DSM,MTJ,PBI,MEM,SYR,PDX,SFO,PVD,CVG,DCA,SAN,PIT,PQI,ORF,AVP,SRQ,MSY,MHT,CMH,SMF,MSP,GRR,AVL,FLL,STL,IAH,JAX,JAC,HDN,DEN,BUF,STT,TPA,LAS,ALB,ITH,ILM,VPS,BNA,MDT,XNA,SAV,CHS,SDF,SCE,BOS,PHL,IAD,CLE,CLT,MKE,MSN,AUS,BZN,RIC,RDU,MCO,TYS,TVC,MYR,SAT,GSP,SJU,ROC,BQN,OMA,EGE,HNL"
EYW,"MIA,DFW,PHL,BOS,IAD,ORD,CLT,AVL,LGA,IND,IAH,PIE,SFB,ATL,JFK,CVG,DCA,PIT,BNA,EWR"
FAI,"SEA,ANC,ORD,MSP"
FAR,"DFW,MCO,PIE,DEN,AZA,SFB,LAX,LAS,ORD,MSP,PHX,BNA"
FAT,"SEA,SLC,DFW,SFO,DEN,LAX,LAS,SAN,ORD,PHX,PDX"
FAY,"DFW,ATL,CLT"
FCA,"SLC,SEA,DFW,AZA,OAK,ORD,MSP,LGA,PDX,IAH,SFO,DEN,LAX,LAS,SAN"
FLG,"DFW,DEN,PHX"
FLL,"ISP,SEA,ROC,DFW,BDL,HPN,LEX,BGR,ORD,PWM,IND,DTW,HOU,BLV,LAX,ATL,ORH,MCI,LBE,PHX,SWF,PBG,SLC,DSM,FSD,MEM,FNT,SYR,PDX,SFO,PVD,CVG,JFK,DCA,PIT,SAN,ORF,LCK,PSP,MSY,MHT,CMH,ATW,MSP,GRR,AVL,STL,IAH,JAX,HDN,DEN,BUF,STT,TPA,LAS,ALB,ACY,ABE,BNA,TTN,MDT,GRB,XNA,CHS,SDF,PHL,BOS,IAD,CLE,CLT,MKE,AUS,BZN,LGA,DAL,RIC,MDW,RDU,MCO,STX,TYS,MYR,SAT,GSP,SJU,BWI,BQN,USA,EWR,PIA"
FLO,CLT
FNT,"FLL,SRQ,JAX,SAV,PIE,AZA,SFB,PGD,BOS,LAS,ORD,CLT,BNA"
FOD,"DEN,MCW,ORD"
FSD,"SNA,DFW,AZA,PGD,ORD,CLT,MSP,AUS,FLL,MCO,PIE,DEN,SFB,ATL,LAS,SAN,BNA,PHX"
FSM,DFW
FWA,"SRQ,DFW,AZA,PGD,PHL,ORD,CLT,MSP,DTW,PIE,SFB,ATL,LAS,MYR"
GCC,DEN
GCK,DFW
GEG,"SEA,SLC,SNA,DFW,AZA,SMF,OAK,ORD,MSP,PDX,PAE,SFO,DEN,SJC,LAX,ATL,LAS,BOI,SAN,PHX"
GFK,"AZA,SFB,LAS,MSP"
GGG,DFW
GJT,"SLC,SNA,DFW,DEN,AZA,LAX,LAS,PHX"
GNV,"MIA,DFW,ATL,CLT"
GPT,"IAH,DFW,SFB,ATL,CLT"
GRB,"DTW,FLL,MCO,DEN,TPA,ATL,ORD,MSP"
GRI,"DFW,AZA,LAS"
GRK,"IAH,DFW"
GRR,"SRQ,MIA,DFW,RSW,AZA,ORD,MSP,DTW,FLL,IAH,JAX,DEN,LAX,TPA,ATL,LAS,VPS,BNA,PHX,SAV,PGD,PHL,BOS,IAD,SBN,CLT,AUS,LGA,PDX,MDW,MCO,PIE,SFB,DCA,BWI,EWR"
GSO,"DTW,MIA,DFW,PIE,SFB,PHL,ATL,DCA,IAD,CLT,ORD,LGA,EWR"
GSP,"MIA,DFW,PHL,IAD,CLT,ORD,LGA,DTW,FLL,HOU,IAH,PIE,DEN,SFB,ATL,DCA,BWI,EWR"
GST,JNU
GTF,"SLC,SEA,DEN,AZA,LAS,ORD"
GTR,ATL
GUC,"IAH,DFW,DEN"
GUM,"SPN,HNL"
HDN,"SEA,DFW,BOS,IAD,ORD,MSP,DAL,FLL,IAH,HOU,SFO,DEN,LAX,ATL,SAN,EWR"
HGR,"PIE,SFB,MYR"
HHH,"DFW,ATL,BOS,IAD,DCA,PHL,ORD,CLT,LGA,EWR"
HIB,MSP
HLN,"SLC,SEA,DEN"
HNL,"SEA,SNA,ANC,DFW,GUM,ONT,SMF,OGG,ORD,MSP,IAH,DEN,LAX,ATL,LAS,PHX,SLC,PPG,BOS,IAD,OAK,CLT,LGB,AUS,PDX,SFO,MCO,SJC,LIH,JFK,SAN,ITO,KOA,EWR"
HOB,"IAH,DEN"
HOU,"ECP,SNA,MIA,DFW,RSW,ONT,JAN,LEX,BUR,TUL,IND,DTW,ELP,LAX,ATL,OKC,MCI,PHX,PVU,RNO,SLC,DSM,ABQ,MTJ,BHM,MEM,OAK,LGB,SJC,CVG,DCA,PNS,SAN,PIT,SRQ,MSY,AZA,CMH,MAF,SMF,MSP,AVL,FLL,STL,JAX,HDN,CRP,DEN,TPA,LAS,VPS,BNA,XNA,SAV,CHS,SDF,COS,HRL,PHL,PGD,BOS,CLT,MKE,SGF,AUS,LGA,DAL,MDW,TUS,MCO,TYS,LBB,SAT,GSP,BWI,OMA,SJU"
HPN,"FLL,DTW,RSW,PBI,MCO,TPA,ATL,DCA,CLT,ORD,ACK"
HRL,"IAH,HOU,DFW,MCO,DEN,LAS,ORD,AUS,DAL"
HSV,"DTW,IAH,MIA,DFW,MCO,DEN,ATL,DCA,IAD,ORD,CLT,IND"
HTS,"PIE,SFB,PGD,MYR,CLT,VPS"
HYA,JFK
HYS,"DEN,SLN,ORD"
